Participant,Item,time,T,D,NP,ND,Away,SentenceType,HeadNoun,,,,,,
29,S5,0.198,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.231,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.264,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.297,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.33,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.363,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.396,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.429,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.462,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.495,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.528,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.561,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.594,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.627,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.66,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.693,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.726,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.759,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.792,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.825,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.858,1,0,0,0,0,subject,GE,,,,,,
29,S5,0.891,0,0,0,0,1,subject,GE,,,,,,
29,S5,0.924,0,0,0,0,1,subject,GE,,,,,,
29,S5,0.957,0,1,0,0,0,subject,GE,,,,,,
29,S5,0.99,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.023,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.056,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.089,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.122,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.155,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.188,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.221,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.254,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.287,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.32,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.353,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.386,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.419,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.452,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.485,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.518,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.551,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.584,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.617,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.65,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.683,0,1,0,0,0,subject,GE,,,,,,
29,S5,1.716,0,0,0,0,1,subject,GE,,,,,,
29,S5,1.749,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.782,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.815,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.848,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.881,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.914,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.947,1,0,0,0,0,subject,GE,,,,,,
29,S5,1.98,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.013,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.046,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.079,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.112,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.145,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.178,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.211,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.244,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.277,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.31,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.343,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.376,1,0,0,0,0,subject,GE,,,,,,
29,S5,2.409,1,0,0,0,0,subject,GE,,,,,,
29,S7,0,0,1,0,0,0,subject,GE,,,,,,
29,S7,0.033,0,1,0,0,0,subject,GE,,,,,,
29,S7,0.066,0,1,0,0,0,subject,GE,,,,,,
29,S7,0.099,0,1,0,0,0,subject,GE,,,,,,
29,S7,0.132,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.165,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.198,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.231,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.264,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.297,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.33,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.363,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.396,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.429,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.462,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.495,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.528,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.561,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.594,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.627,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.66,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.693,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.726,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.759,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.792,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.825,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.858,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.891,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.924,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.957,0,0,1,0,0,subject,GE,,,,,,
29,S7,0.99,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.023,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.056,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.089,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.122,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.155,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.188,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.221,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.254,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.287,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.32,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.353,0,0,1,0,0,subject,GE,,,,,,
29,S7,1.386,0,0,0,0,1,subject,GE,,,,,,
29,S7,1.419,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.452,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.485,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.518,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.551,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.584,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.617,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.65,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.683,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.716,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.749,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.782,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.815,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.848,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.881,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.914,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.947,1,0,0,0,0,subject,GE,,,,,,
29,S7,1.98,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.013,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.046,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.079,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.112,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.145,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.178,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.211,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.244,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.277,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.31,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.343,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.376,1,0,0,0,0,subject,GE,,,,,,
29,S7,2.409,1,0,0,0,0,subject,GE,,,,,,
29,O5,0,0,0,0,0,1,object,GE,,,,,,
29,O5,0.033,0,0,0,0,1,object,GE,,,,,,
29,O5,0.066,0,0,0,0,1,object,GE,,,,,,
29,O5,0.099,0,0,0,0,1,object,GE,,,,,,
29,O5,0.132,0,0,0,0,1,object,GE,,,,,,
29,O5,0.165,0,0,0,0,1,object,GE,,,,,,
29,O5,0.198,0,0,0,0,1,object,GE,,,,,,
29,O5,0.231,0,0,0,0,1,object,GE,,,,,,
29,O5,0.264,0,0,0,0,1,object,GE,,,,,,
29,O5,0.297,0,0,0,0,1,object,GE,,,,,,
29,O5,0.33,0,0,0,0,1,object,GE,,,,,,
29,O5,0.363,0,0,0,0,1,object,GE,,,,,,
29,O5,0.396,0,0,0,0,1,object,GE,,,,,,
29,O5,0.429,0,0,0,0,1,object,GE,,,,,,
29,O5,0.462,0,0,0,0,1,object,GE,,,,,,
29,O5,0.495,0,0,0,0,1,object,GE,,,,,,
29,O5,0.528,0,0,0,0,1,object,GE,,,,,,
29,O5,0.561,0,0,0,0,1,object,GE,,,,,,
29,O5,0.594,0,0,0,0,1,object,GE,,,,,,
29,O5,0.627,0,0,0,0,1,object,GE,,,,,,
29,O5,0.66,0,0,0,0,1,object,GE,,,,,,
29,O5,0.693,0,0,0,0,1,object,GE,,,,,,
29,O5,0.726,0,0,0,0,1,object,GE,,,,,,
29,O5,0.759,0,0,0,0,1,object,GE,,,,,,
29,O5,0.792,0,0,0,0,1,object,GE,,,,,,
29,O5,0.825,0,0,0,0,1,object,GE,,,,,,
29,O5,0.858,0,0,0,0,1,object,GE,,,,,,
29,O5,0.891,0,0,0,0,1,object,GE,,,,,,
29,O5,0.924,0,0,0,0,1,object,GE,,,,,,
29,O5,0.957,0,0,0,0,1,object,GE,,,,,,
29,O5,0.99,0,0,0,0,1,object,GE,,,,,,
29,O5,1.023,0,0,0,0,1,object,GE,,,,,,
29,O5,1.056,0,0,0,0,1,object,GE,,,,,,
29,O5,1.089,0,0,0,0,1,object,GE,,,,,,
29,O5,1.122,0,0,0,0,1,object,GE,,,,,,
29,O5,1.155,0,0,0,0,1,object,GE,,,,,,
29,O5,1.188,0,0,0,0,1,object,GE,,,,,,
29,O5,1.221,0,0,0,0,1,object,GE,,,,,,
29,O5,1.254,0,0,0,0,1,object,GE,,,,,,
29,O5,1.287,0,1,0,0,0,object,GE,,,,,,
29,O5,1.32,0,1,0,0,0,object,GE,,,,,,
29,O5,1.353,0,1,0,0,0,object,GE,,,,,,
29,O5,1.386,0,1,0,0,0,object,GE,,,,,,
29,O5,1.419,0,1,0,0,0,object,GE,,,,,,
29,O5,1.452,0,1,0,0,0,object,GE,,,,,,
29,O5,1.485,0,1,0,0,0,object,GE,,,,,,
29,O5,1.518,0,1,0,0,0,object,GE,,,,,,
29,O5,1.551,0,1,0,0,0,object,GE,,,,,,
29,O5,1.584,0,1,0,0,0,object,GE,,,,,,
29,O5,1.617,0,1,0,0,0,object,GE,,,,,,
29,O5,1.65,0,1,0,0,0,object,GE,,,,,,
29,O5,1.683,0,1,0,0,0,object,GE,,,,,,
29,O5,1.716,0,1,0,0,0,object,GE,,,,,,
29,O5,1.749,0,1,0,0,0,object,GE,,,,,,
29,O5,1.782,0,1,0,0,0,object,GE,,,,,,
29,O5,1.815,0,1,0,0,0,object,GE,,,,,,
29,O5,1.848,0,1,0,0,0,object,GE,,,,,,
29,O5,1.881,0,1,0,0,0,object,GE,,,,,,
29,O5,1.914,0,1,0,0,0,object,GE,,,,,,
29,O5,1.947,0,1,0,0,0,object,GE,,,,,,
29,O5,1.98,0,1,0,0,0,object,GE,,,,,,
29,O5,2.013,0,1,0,0,0,object,GE,,,,,,
29,O5,2.046,0,1,0,0,0,object,GE,,,,,,
29,O5,2.079,0,1,0,0,0,object,GE,,,,,,
29,O5,2.112,0,1,0,0,0,object,GE,,,,,,
29,O5,2.145,0,1,0,0,0,object,GE,,,,,,
29,O5,2.178,0,1,0,0,0,object,GE,,,,,,
29,O5,2.211,0,1,0,0,0,object,GE,,,,,,
29,O5,2.244,0,1,0,0,0,object,GE,,,,,,
29,O5,2.277,0,1,0,0,0,object,GE,,,,,,
29,O5,2.31,0,1,0,0,0,object,GE,,,,,,
29,O5,2.343,0,1,0,0,0,object,GE,,,,,,
29,O5,2.376,0,1,0,0,0,object,GE,,,,,,
29,O5,2.409,0,1,0,0,0,object,GE,,,,,,
29,O6,0,1,0,0,0,0,object,GE,,,,,,
29,O6,0.033,1,0,0,0,0,object,GE,,,,,,
29,O6,0.066,1,0,0,0,0,object,GE,,,,,,
29,O6,0.099,1,0,0,0,0,object,GE,,,,,,
29,O6,0.132,1,0,0,0,0,object,GE,,,,,,
29,O6,0.165,1,0,0,0,0,object,GE,,,,,,
29,O6,0.198,1,0,0,0,0,object,GE,,,,,,
29,O6,0.231,1,0,0,0,0,object,GE,,,,,,
29,O6,0.264,0,0,0,0,1,object,GE,,,,,,
29,O6,0.297,0,0,0,0,1,object,GE,,,,,,
29,O6,0.33,0,0,0,0,1,object,GE,,,,,,
29,O6,0.363,0,0,0,0,1,object,GE,,,,,,
29,O6,0.396,0,0,0,0,1,object,GE,,,,,,
29,O6,0.429,0,0,0,0,1,object,GE,,,,,,
29,O6,0.462,0,0,0,0,1,object,GE,,,,,,
29,O6,0.495,0,0,0,0,1,object,GE,,,,,,
29,O6,0.528,0,0,0,0,1,object,GE,,,,,,
29,O6,0.561,0,0,0,0,1,object,GE,,,,,,
29,O6,0.594,0,0,0,0,1,object,GE,,,,,,
29,O6,0.627,0,0,0,0,1,object,GE,,,,,,
29,O6,0.66,0,0,1,0,0,object,GE,,,,,,
29,O6,0.693,0,0,1,0,0,object,GE,,,,,,
29,O6,0.726,0,0,1,0,0,object,GE,,,,,,
29,O6,0.759,0,0,1,0,0,object,GE,,,,,,
29,O6,0.792,0,0,1,0,0,object,GE,,,,,,
29,O6,0.825,0,0,1,0,0,object,GE,,,,,,
29,O6,0.858,0,0,1,0,0,object,GE,,,,,,
29,O6,0.891,0,0,1,0,0,object,GE,,,,,,
29,O6,0.924,0,0,1,0,0,object,GE,,,,,,
29,O6,0.957,0,0,1,0,0,object,GE,,,,,,
29,O6,0.99,0,0,1,0,0,object,GE,,,,,,
29,O6,1.023,0,0,1,0,0,object,GE,,,,,,
29,O6,1.056,0,0,1,0,0,object,GE,,,,,,
29,O6,1.089,0,0,1,0,0,object,GE,,,,,,
29,O6,1.122,1,0,0,0,0,object,GE,,,,,,
29,O6,1.155,1,0,0,0,0,object,GE,,,,,,
29,O6,1.188,1,0,0,0,0,object,GE,,,,,,
29,O6,1.221,1,0,0,0,0,object,GE,,,,,,
29,O6,1.254,1,0,0,0,0,object,GE,,,,,,
29,O6,1.287,1,0,0,0,0,object,GE,,,,,,
29,O6,1.32,1,0,0,0,0,object,GE,,,,,,
29,O6,1.353,1,0,0,0,0,object,GE,,,,,,
29,O6,1.386,1,0,0,0,0,object,GE,,,,,,
29,O6,1.419,1,0,0,0,0,object,GE,,,,,,
29,O6,1.452,1,0,0,0,0,object,GE,,,,,,
29,O6,1.485,1,0,0,0,0,object,GE,,,,,,
29,O6,1.518,1,0,0,0,0,object,GE,,,,,,
29,O6,1.551,1,0,0,0,0,object,GE,,,,,,
29,O6,1.584,1,0,0,0,0,object,GE,,,,,,
29,O6,1.617,1,0,0,0,0,object,GE,,,,,,
29,O6,1.65,1,0,0,0,0,object,GE,,,,,,
29,O6,1.683,1,0,0,0,0,object,GE,,,,,,
29,O6,1.716,1,0,0,0,0,object,GE,,,,,,
29,O6,1.749,1,0,0,0,0,object,GE,,,,,,
29,O6,1.782,1,0,0,0,0,object,GE,,,,,,
29,O6,1.815,1,0,0,0,0,object,GE,,,,,,
29,O6,1.848,1,0,0,0,0,object,GE,,,,,,
29,O6,1.881,1,0,0,0,0,object,GE,,,,,,
29,O6,1.914,1,0,0,0,0,object,GE,,,,,,
29,O6,1.947,1,0,0,0,0,object,GE,,,,,,
29,O6,1.98,1,0,0,0,0,object,GE,,,,,,
29,O6,2.013,1,0,0,0,0,object,GE,,,,,,
29,O6,2.046,1,0,0,0,0,object,GE,,,,,,
29,O6,2.079,1,0,0,0,0,object,GE,,,,,,
29,O6,2.112,1,0,0,0,0,object,GE,,,,,,
29,O6,2.145,1,0,0,0,0,object,GE,,,,,,
29,O6,2.178,1,0,0,0,0,object,GE,,,,,,
29,O6,2.211,1,0,0,0,0,object,GE,,,,,,
29,O6,2.244,1,0,0,0,0,object,GE,,,,,,
29,O6,2.277,1,0,0,0,0,object,GE,,,,,,
29,O6,2.31,1,0,0,0,0,object,GE,,,,,,
29,O6,2.343,1,0,0,0,0,object,GE,,,,,,
29,O6,2.376,1,0,0,0,0,object,GE,,,,,,
29,O6,2.409,1,0,0,0,0,object,GE,,,,,,
29,O8,0,0,1,0,0,0,object,GE,,,,,,
29,O8,0.033,0,1,0,0,0,object,GE,,,,,,
29,O8,0.066,0,0,0,0,1,object,GE,,,,,,
29,O8,0.099,0,0,0,0,1,object,GE,,,,,,
29,O8,0.132,0,0,0,0,1,object,GE,,,,,,
29,O8,0.165,0,0,0,0,1,object,GE,,,,,,
29,O8,0.198,0,0,0,0,1,object,GE,,,,,,
29,O8,0.231,0,0,0,0,1,object,GE,,,,,,
29,O8,0.264,0,0,0,0,1,object,GE,,,,,,
29,O8,0.297,0,0,0,0,1,object,GE,,,,,,
29,O8,0.33,0,0,0,0,1,object,GE,,,,,,
29,O8,0.363,0,0,0,0,1,object,GE,,,,,,
29,O8,0.396,0,0,0,0,1,object,GE,,,,,,
29,O8,0.429,0,0,0,0,1,object,GE,,,,,,
29,O8,0.462,0,0,0,0,1,object,GE,,,,,,
29,O8,0.495,0,0,0,0,1,object,GE,,,,,,
29,O8,0.528,0,0,0,0,1,object,GE,,,,,,
29,O8,0.561,0,0,0,0,1,object,GE,,,,,,
29,O8,0.594,0,0,0,0,1,object,GE,,,,,,
29,O8,0.627,0,0,0,0,1,object,GE,,,,,,
29,O8,0.66,0,0,0,0,1,object,GE,,,,,,
29,O8,0.693,0,0,0,0,1,object,GE,,,,,,
29,O8,0.726,0,0,0,0,1,object,GE,,,,,,
29,O8,0.759,0,0,0,0,1,object,GE,,,,,,
29,O8,0.792,0,0,0,0,1,object,GE,,,,,,
29,O8,0.825,0,0,0,0,1,object,GE,,,,,,
29,O8,0.858,0,0,0,0,1,object,GE,,,,,,
29,O8,0.891,0,0,0,0,1,object,GE,,,,,,
29,O8,0.924,0,1,0,0,0,object,GE,,,,,,
29,O8,0.957,0,1,0,0,0,object,GE,,,,,,
29,O8,0.99,0,1,0,0,0,object,GE,,,,,,
29,O8,1.023,1,0,0,0,0,object,GE,,,,,,
29,O8,1.056,1,0,0,0,0,object,GE,,,,,,
29,O8,1.089,1,0,0,0,0,object,GE,,,,,,
29,O8,1.122,1,0,0,0,0,object,GE,,,,,,
29,O8,1.155,1,0,0,0,0,object,GE,,,,,,
29,O8,1.188,1,0,0,0,0,object,GE,,,,,,
29,O8,1.221,1,0,0,0,0,object,GE,,,,,,
29,O8,1.254,1,0,0,0,0,object,GE,,,,,,
29,O8,1.287,1,0,0,0,0,object,GE,,,,,,
29,O8,1.32,1,0,0,0,0,object,GE,,,,,,
29,O8,1.353,1,0,0,0,0,object,GE,,,,,,
29,O8,1.386,1,0,0,0,0,object,GE,,,,,,
29,O8,1.419,1,0,0,0,0,object,GE,,,,,,
29,O8,1.452,1,0,0,0,0,object,GE,,,,,,
29,O8,1.485,1,0,0,0,0,object,GE,,,,,,
29,O8,1.518,1,0,0,0,0,object,GE,,,,,,
29,O8,1.551,1,0,0,0,0,object,GE,,,,,,
29,O8,1.584,1,0,0,0,0,object,GE,,,,,,
29,O8,1.617,1,0,0,0,0,object,GE,,,,,,
29,O8,1.65,1,0,0,0,0,object,GE,,,,,,
29,O8,1.683,1,0,0,0,0,object,GE,,,,,,
29,O8,1.716,1,0,0,0,0,object,GE,,,,,,
29,O8,1.749,1,0,0,0,0,object,GE,,,,,,
29,O8,1.782,1,0,0,0,0,object,GE,,,,,,
29,O8,1.815,1,0,0,0,0,object,GE,,,,,,
29,O8,1.848,1,0,0,0,0,object,GE,,,,,,
29,O8,1.881,1,0,0,0,0,object,GE,,,,,,
29,O8,1.914,1,0,0,0,0,object,GE,,,,,,
29,O8,1.947,1,0,0,0,0,object,GE,,,,,,
29,O8,1.98,1,0,0,0,0,object,GE,,,,,,
29,O8,2.013,1,0,0,0,0,object,GE,,,,,,
29,O8,2.046,1,0,0,0,0,object,GE,,,,,,
29,O8,2.079,1,0,0,0,0,object,GE,,,,,,
29,O8,2.112,1,0,0,0,0,object,GE,,,,,,
29,O8,2.145,1,0,0,0,0,object,GE,,,,,,
29,O8,2.178,1,0,0,0,0,object,GE,,,,,,
29,O8,2.211,1,0,0,0,0,object,GE,,,,,,
29,O8,2.244,1,0,0,0,0,object,GE,,,,,,
29,O8,2.277,1,0,0,0,0,object,GE,,,,,,
29,O8,2.31,1,0,0,0,0,object,GE,,,,,,
29,O8,2.343,1,0,0,0,0,object,GE,,,,,,
29,O8,2.376,1,0,0,0,0,object,GE,,,,,,
29,O8,2.409,1,0,0,0,0,object,GE,,,,,,
30,S6,0,1,0,0,0,1,subject,GE,,,,,,
30,S6,0.033,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.066,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.099,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.132,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.165,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.198,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.231,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.264,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.297,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.33,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.363,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.396,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.429,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.462,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.495,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.528,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.561,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.594,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.627,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.66,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.693,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.726,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.759,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.792,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.825,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.858,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.891,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.924,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.957,0,0,0,0,1,subject,GE,,,,,,
30,S6,0.99,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.023,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.056,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.089,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.122,0,1,0,0,0,subject,GE,,,,,,
30,S6,1.155,0,1,0,0,0,subject,GE,,,,,,
30,S6,1.188,0,1,0,0,0,subject,GE,,,,,,
30,S6,1.221,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.254,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.287,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.32,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.353,0,0,0,0,1,subject,GE,,,,,,
30,S6,1.386,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.419,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.452,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.485,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.518,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.551,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.584,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.617,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.65,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.683,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.716,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.749,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.782,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.815,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.848,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.881,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.914,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.947,0,0,1,0,0,subject,GE,,,,,,
30,S6,1.98,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.013,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.046,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.079,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.112,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.145,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.178,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.211,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.244,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.277,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.31,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.343,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.376,0,0,1,0,0,subject,GE,,,,,,
30,S6,2.409,0,0,1,0,0,subject,GE,,,,,,
30,S7,0,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.033,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.066,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.099,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.132,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.165,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.198,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.231,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.264,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.297,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.33,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.363,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.396,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.429,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.462,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.495,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.528,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.561,0,0,0,0,1,subject,GE,,,,,,
30,S7,0.594,0,0,0,0,1,subject,GE,,,,,,
